Sample	posterior	likelihood	prior	structuredCoalescent.t:h9n2_526_asia_b2	treeHeight.t:h9n2_526_asia_b2	clockRate.c:h9n2_526_asia_b2	kappa.s:h9n2_526_asia_b2	gammaShape.s:h9n2_526_asia_b2	Ne.0.0	Ne.1.0	Ne.2.0	Ne.3.0	Ne.4.0	Ne.5.0	Ne.6.0	Ne.7.0	Ne.8.0	Ne.9.0	Ne.10.0	Ne.11.0	RootProbability.0	RootProbability.1	RootProbability.2	RootProbability.3	RootProbability.4	RootProbability.5	RootProbability.6	RootProbability.7	RootProbability.8	RootProbability.9	RootProbability.10	RootProbability.11	sum(mig_glm_indicator)	sum(ne_glm_indicator)	mig_glm_beta1	mig_glm_beta2	mig_glm_beta3	mig_glm_beta4	mig_glm_beta5	mig_glm_beta6	mig_glm_beta7	mig_glm_beta8	mig_glm_beta9	mig_glm_beta10	mig_glm_beta11	mig_glm_beta12	mig_glm_beta13	mig_glm_clock	mig_glm_indicator1	mig_glm_indicator2	mig_glm_indicator3	mig_glm_indicator4	mig_glm_indicator5	mig_glm_indicator6	mig_glm_indicator7	mig_glm_indicator8	mig_glm_indicator9	mig_glm_indicator10	mig_glm_indicator11	mig_glm_indicator12	mig_glm_indicator13	ne_glm_alpha1	ne_glm_alpha2	ne_glm_alpha3	ne_glm_alpha4	ne_glm_alpha5	ne_glm_alpha6	ne_glm_alpha7	ne_glm_alpha8	ne_glm_alpha9	ne_glm_alpha10	ne_glm_alpha11	ne_glm_alpha12	ne_glm_beta1	ne_glm_beta2	ne_glm_beta3	ne_glm_beta4	ne_glm_beta5	ne_glm_clock	ne_glm_indicator1	ne_glm_indicator2	ne_glm_indicator3	ne_glm_indicator4	ne_glm_indicator5	migrationGLMscaler.trade	migrationGLMscaler.productFrom	migrationGLMscaler.productTo	migrationGLMscaler.shareBorder	migrationGLMscaler.distance	migrationGLMscaler.tempFrom	migrationGLMscaler.tempTo	migrationGLMscaler.rainFrom	migrationGLMscaler.rainTo	migrationGLMscaler.rainSeasonFrom	migrationGLMscaler.rainSeasonTo	migrationGLMscaler.sampleFrom	migrationGLMscaler.sampleTo	NeGLMscaler.poultryProduction	NeGLMscaler.temperature	NeGLMscaler.rain	NeGLMscaler.rainSeason	NeGLMscaler.sampleSize
110000	-2252.6775304348103	0.0	-2252.6775304348103	-2129.3287111793834	46.06003300334383	0.00341	8.727	0.469	11.705325140254661	32.22984534844314	7.794816772098082	5.517293261361822	11.299245458914099	6.476461981844803	21.931466977245133	8.528759845854458	6.335153142104468	11.374766673266636	7.223476019594876	7.652330681882743	4.977457622559304E-5	6.463852512467977E-14	0.014149618511943154	6.474560150311997E-8	1.3419866397903961E-9	1.2109114118719994E-12	1.4379495968794545E-5	4.88717265860593E-6	8.733339746621589E-5	3.347499511362881E-13	1.0945222797803848E-8	0.9856939298113163	6	0	1.2672037607206093	-0.9781313984601826	1.1933280137117692	1.870799820781625	-1.702702662607044	4.5755231461740555	5.445483909379339	-0.7212697505780605	5.744304336251864	-3.9558622204130063	-1.3300207894863214	-1.2463102596002438	-0.8723983494964175	2.7065538860743644E-5	0	1	0	1	1	1	0	0	0	1	1	0	0	0.15937975661878812	1.1722287756102394	-0.24720512542376677	-0.5927767330077787	0.12407182810866936	-0.4324897510316791	0.7872583319869989	-0.15722015825479296	-0.45455013438111835	0.1307333305535915	-0.3233278416274008	-0.26565385609664893	-0.680272359160095	1.114838201314222	1.8234082142493233	-1.0881142927728211	-0.5898398945877199	9.980808727229318	0	0	0	0	0	0.0	-0.9781313984601826	0.0	1.870799820781625	-1.702702662607044	4.5755231461740555	0.0	0.0	0.0	-3.9558622204130063	-1.3300207894863214	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120000	-2262.882957991008	0.0	-2262.882957991008	-2132.3237403585354	46.06003300334383	0.00341	8.727	0.469	11.641551505569238	40.098515760575864	5.952483556390584	12.451903398127124	14.077216003041942	6.581721890383815	16.370272203438194	7.938697310754708	8.516212347135163	9.408536411324116	5.155518099759209	10.508002763375115	2.916043464453997E-4	2.9083704286619597E-9	0.002513304520661449	1.0932395788337137E-6	4.195888038207768E-8	1.3823645390358475E-11	3.4152526308570905E-4	1.5410559281024718E-5	9.25326762418542E-5	2.7090799504179145E-10	1.1451955277084549E-8	0.996744472790768	6	1	3.490961263986064	-0.686173267218663	4.207752155217157	2.184972231344334	-1.6853978015824256	3.0961777430693753	3.0969208775082673	-0.272798713457937	4.227727438857349	-3.3191195553013593	-1.4737791961564997	-4.444950397844341	0.04047238321129265	6.928145971547266E-5	0	1	0	1	1	1	0	0	0	1	1	0	0	-0.24110847076165476	1.4831724453482384	-1.5478403640880702	-0.02889005048167224	0.07977012029146324	-1.0750540196741594	0.17894262731315647	-0.6074092774579127	-0.6225501770946212	-0.5395454825604981	-1.4749818092669382	-0.33484792044289985	-0.28821474208529896	-1.6444565533850348	-2.138830419712474	0.5801965611012717	2.282918410513216	15.582534584202634	1	0	0	0	0	0.0	-0.686173267218663	0.0	2.184972231344334	-1.6853978015824256	3.0961777430693753	0.0	0.0	0.0	-3.3191195553013593	-1.4737791961564997	0.0	0.0	-0.28821474208529896	0.0	0.0	0.0	0.0
130000	-2254.356125581503	0.0	-2254.356125581503	-2129.73887635584	46.06003300334383	0.00341	8.727	0.469	11.91495699718612	31.12056129052616	6.441108519060861	5.289654153409947	10.15493553427765	6.742479945498305	21.28783608916928	7.113066706020458	4.015740381166442	7.91524960781947	3.6484214779910022	11.669213988382461	1.6881501788533186E-4	1.7463569139667873E-10	6.204745068675129E-4	6.027665932306131E-7	1.4730540106576293E-8	2.1010508313731462E-12	7.295924328336991E-5	7.740501305308099E-6	1.4947212203855471E-5	1.7279803501761733E-11	6.412122405864827E-10	0.9991144451860924	5	0	2.690672280515166	-4.826367398643017	-2.1210635442144987	1.3575665913527395	-1.8763605409435962	3.6344676682606964	1.4179262891658164	7.581937616485689	1.1182415936095382	-3.361743715890362	-1.464967790732145	-2.7203853545545904	4.578385082990119	5.64752279632548E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	0.843309997820403	1.8033842318842221	0.22821615200121986	0.03126836271450206	0.6834753432454062	0.2739432980939343	1.4236513303724534	0.3274489701592112	-0.24426276941539435	0.4343067252923903	-0.340189901323057	0.8224695872582651	-0.6917999852713951	0.24098131560557978	1.546895397525408	-0.5364125673403864	1.924989089360253	5.126814461276134	0	0	0	0	0	0.0	0.0	0.0	1.3575665913527395	-1.8763605409435962	3.6344676682606964	0.0	0.0	0.0	-3.361743715890362	-1.464967790732145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140000	-2250.5325322290023	0.0	-2250.5325322290023	-2127.44915563139	46.06003300334383	0.00341	8.727	0.469	14.25209291621167	37.91293968818456	8.369300350618522	8.67588074901471	9.64933498421984	5.838335670308991	17.192742468214455	7.8191992744695344	7.075134307194513	10.020785316059092	6.5886815544201385	9.823968550320007	1.6971143527133478E-6	3.6468439560139735E-13	6.972511423877556E-5	2.9731419743309293E-9	2.000794104911774E-10	1.7519794992551889E-13	0.001031049092608784	7.555715404018207E-7	1.02411311767388E-5	5.758819008128289E-13	7.948511143681889E-12	0.9988865287937969	6	0	-2.4921300650294533	-1.3205996614861844	-2.605566815671857	2.2250373462067112	-1.4871002895920966	3.790141143690748	1.5228808969189256	-3.9711142499947263	5.881204172253992	-4.1347502176361495	-1.2365260420249524	3.227026088631375	-5.001755463246075	4.776377597030213E-5	0	1	0	1	1	1	0	0	0	1	1	0	0	0.654546955576685	1.6329356587272559	0.12221347921178659	0.15819003627678357	0.2645321877573595	-0.23791104340397834	0.8421305335847038	0.0542253430788858	-0.04577038496837127	0.302304655775228	-0.11700355078286451	0.2824683584220495	-0.21161660873472532	0.38882514847713356	-0.8242968626474565	-0.2788632744443094	-1.537484041500209	7.406491250162852	0	0	0	0	0	0.0	-1.3205996614861844	0.0	2.2250373462067112	-1.4871002895920966	3.790141143690748	0.0	0.0	0.0	-4.1347502176361495	-1.2365260420249524	0.0	0.0	0.0	0.0	0.0	0.0	0.0
150000	-2260.1803235914867	0.0	-2260.1803235914867	-2135.9814187608895	46.06003300334383	0.00341	8.727	0.469	12.571787661724194	30.94809848933581	5.063751751840601	10.503729584721228	15.354875419239667	5.263452760202447	8.137445154638959	7.170102393869318	3.5416793612870876	8.793871889887098	3.0824753641966347	9.445642547562933	0.002679503243490295	2.5342623773219575E-4	0.3845194285715101	2.342026729488955E-9	4.6122378916017036E-7	8.003241428543276E-11	1.0520868766873859E-7	1.2593824818153877E-7	2.640671051983101E-10	1.7952384455317836E-12	4.558011092792823E-13	0.6125469468881651	5	0	-4.34232827675505	-1.1146713322897996	-1.7917546164540048	1.9311421427238324	-1.9610918072697694	4.0334606159399575	0.20602495739761412	-7.184354386572102	2.62807089001489	-3.3531982159637397	-1.2102723530723396	3.279713891095318	-4.784966780687368	3.515538562039709E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	-0.0198809497534639	0.8809753803265331	-0.9292285172773322	-0.19960578612891455	0.18009686172301578	-0.8905489490783964	-0.4548599110865409	-0.5814162433852619	-1.286735168269842	-0.37728107601673067	-1.4256032148950983	-0.30578264968364594	-1.0474068481190146	-0.010725665448597077	1.9964740175229099	-0.07350687812180488	0.7297762688635941	12.824227800659306	0	0	0	0	0	0.0	0.0	0.0	1.9311421427238324	-1.9610918072697694	4.0334606159399575	0.0	0.0	0.0	-3.3531982159637397	-1.2102723530723396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160000	-2257.2182086698076	0.0	-2257.2182086698076	-2133.4704798846933	46.06003300334383	0.00341	8.727	0.469	14.133224025890787	32.261095572086575	9.111871351884348	4.323389512205821	10.619230721089757	6.207857548589278	12.839350411337689	9.822042290417569	8.351056804565454	5.029733850059175	3.033418679427477	11.064378600821545	1.057293082550174E-4	5.7729565137107304E-11	0.0013457586183093636	5.930643834540212E-8	5.730329298746161E-9	1.943762799972128E-13	8.965708679935244E-6	3.3885463081193216E-6	8.375950463069095E-6	9.121216498333604E-13	1.1476151646770834E-10	0.9985277166576194	6	1	-0.5583000538800856	10.997618478480627	1.3162746668879701	2.092204832761202	-1.9677170959323718	3.639953065203946	3.572975351596893	1.919745658804726	-2.323328630477643	-3.154769941220749	-1.1081158925706918	-1.690997860501652	-2.6709871044166915	3.7943078995453387E-5	1	0	0	1	1	1	0	0	0	1	1	0	0	0.028327990535696623	1.2910537454363242	-0.41920811231608357	-0.9008782161928561	0.48984846516890984	-0.09302566175569092	0.0436315992862011	0.293454197400864	0.5951215607764462	-0.8495590284868242	-0.36828023219004946	-0.14994156275017362	0.36562804614054645	-0.018695728594063432	0.4128946484446685	-0.45619057077784175	0.6062900684626942	8.81118692588986	0	0	1	0	0	-0.5583000538800856	0.0	0.0	2.092204832761202	-1.9677170959323718	3.639953065203946	0.0	0.0	0.0	-3.154769941220749	-1.1081158925706918	0.0	0.0	0.0	0.0	0.4128946484446685	0.0	0.0
170000	-2264.329474180098	0.0	-2264.329474180098	-2140.2963263364963	46.06003300334383	0.00341	8.727	0.469	15.101725953273212	33.92706481815073	6.6490140691208	7.6906867930434055	10.97527325565881	3.7505241644019893	9.239224179100804	11.042312232229962	3.3606697836942665	12.922399687773382	4.3662398882435856	11.56411295181115	0.002124206763830428	1.0350530436092735E-10	0.9299946845540433	2.5716632189840636E-7	6.726205926657543E-7	3.418786434133524E-10	7.84318870682864E-7	4.529284159746645E-5	1.3482340323734675E-7	2.4434739845862046E-11	2.3681250710082313E-7	0.06783372962901427	5	0	2.1045790264995996	-5.313104775826888	0.20903656264928872	1.605980669643438	-1.4292727815596242	3.9750887358887024	3.752097560564245	2.0044844172584635	8.08040367947901	-2.961701058370279	-0.9771150224035033	-3.114615299806578	-3.3349681654415306	8.814075230626148E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	0.29253663756130743	1.1019406668047473	-0.5278038178753861	-0.38226231185064896	-0.02662754460772125	-1.100376793880656	-0.1988144824412214	-0.02053794102456552	-1.2101321067742636	0.13668981418683193	-0.9483702000230869	0.025634190375625938	0.09179311776653021	-1.1249558718524306	-0.9462996155457355	-0.031064143907588604	1.828338275295804	11.271443477591678	0	0	0	0	0	0.0	0.0	0.0	1.605980669643438	-1.4292727815596242	3.9750887358887024	0.0	0.0	0.0	-2.961701058370279	-0.9771150224035033	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180000	-2251.0448128852718	0.0	-2251.0448128852718	-2131.889481651304	46.06003300334383	0.00341	8.727	0.469	12.441788634817707	35.78051104540283	4.614503142283879	8.221405945098503	11.625377995228702	5.590600600983183	12.088319172572717	10.50699795207482	6.620980701905191	12.691398649496264	5.9317515328487636	9.110631129004384	2.5298862656308993E-4	5.862024330650356E-9	2.6799110700001836E-4	1.561384729822512E-6	5.838305631614635E-8	5.4908667516500296E-12	2.4951546773059575E-4	2.6351076166717853E-5	4.4568018800712686E-5	2.7159548989787994E-10	2.4519233422190377E-9	0.9991569573449187	5	0	2.414365880374355	-3.422278255086301	1.1602147647857373	1.7078998112487074	-1.7817544888973722	3.2025473222264216	4.078722767827039	-3.604081177998537	1.2659491982311954	-3.2682141398495994	-1.2273323253052113	-0.22730017708625708	-1.2513571122063967	9.066328849536522E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	0.5400987219527187	1.5964412250124227	-0.45175793527477287	0.12577909803546244	0.4722283307066673	-0.25987541252485313	0.5112774927495711	0.37107937083934006	-0.09071863469804267	0.5599623563625319	-0.2006425984570043	0.22847985162068346	-0.07734743815209001	-1.3062996976542292	-0.2639158393524527	-0.7871666119352774	-0.913657311515623	7.249714842011619	0	0	0	0	0	0.0	0.0	0.0	1.7078998112487074	-1.7817544888973722	3.2025473222264216	0.0	0.0	0.0	-3.2682141398495994	-1.2273323253052113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190000	-2251.952714219722	0.0	-2251.952714219722	-2130.597680332852	46.06003300334383	0.00341	8.727	0.469	10.52143670926991	31.644632427542938	5.420560332587449	5.726370904874067	10.709885204991805	6.880706530653048	19.33198086668415	9.035085726731243	4.412007189775283	7.30165432893209	3.932742386980942	9.283333497324264	0.0013858219773929565	3.231421240437121E-12	8.05047114251047E-5	1.2341675721217454E-6	2.254774793505375E-8	1.0802171271154152E-12	1.595625308094319E-5	1.379075289253861E-5	4.627396613139595E-5	4.896182931947377E-13	1.203070878018997E-9	0.9984563944158849	5	0	-0.723647088615514	-0.8455222898346499	-2.656607688933029	2.062447665340598	-2.19631005282292	4.322549106067703	2.1432591396116587	5.597397348305228	4.4284504385954016	-3.520080788537698	-1.6362265356487316	3.7507633824201574	-0.23274151573861962	1.831760479434888E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	-0.07278396453073538	1.028369810823293	-0.7359995393336215	-0.6811167516966584	-0.0550315659237392	-0.4974773917562746	0.53556203242203	-0.22508331954517344	-0.9418690008523791	-0.4380977889563159	-1.0568617409195984	-0.19797803646751838	-0.29200808579552134	-0.3661249084908201	1.61945508229336	1.073775371198363	-0.8176412896169454	11.315785885182816	0	0	0	0	0	0.0	0.0	0.0	2.062447665340598	-2.19631005282292	4.322549106067703	0.0	0.0	0.0	-3.520080788537698	-1.6362265356487316	0.0	0.0	0.0	0.0	0.0	0.0	0.0
200000	-2259.2067563591645	0.0	-2259.2067563591645	-2134.037739975655	46.06003300334383	0.00341	8.727	0.469	12.121622224754626	34.21061014689201	11.058600873224611	6.5947853275936605	9.806254394593093	6.540300937620089	10.625782738142554	9.25922437777824	2.031576022856544	9.527391160865998	3.090250702690823	5.752037203671865	3.057690502830313E-5	5.6742260315479745E-12	0.09004869115399039	1.2009083919042305E-8	1.1233626822668848E-9	3.156934971970769E-13	5.880390089687647E-4	7.772243223694231E-6	9.149778034340298E-6	3.4937997891941873E-11	7.659801547011645E-10	0.9093157569713999	6	0	6.185091244549383	-1.421796057824899	4.109872036506376	1.983744911107303	-2.0506682843267825	3.6770916774880944	5.949802056553723	0.38286973192890766	1.9214199507282417	-4.514909480510827	-1.5219381262019627	-3.3644385922138667	6.067581336143475	2.5004240137083744E-5	0	1	0	1	1	1	0	0	0	1	1	0	0	0.1496606154272563	1.1872056309836918	0.05787828158272721	-0.4590509683265269	-0.062309817542993695	-0.46734702384708854	0.017953178385097954	-0.11970991853328922	-1.6365183454074237	-0.09115927316592667	-1.217077982008755	-0.5957761148322528	0.6311565151076136	-1.0130337782554222	0.026935771701941558	-0.7816068594666515	0.3402250960197051	10.436718396278854	0	0	0	0	0	0.0	-1.421796057824899	0.0	1.983744911107303	-2.0506682843267825	3.6770916774880944	0.0	0.0	0.0	-4.514909480510827	-1.5219381262019627	0.0	0.0	0.0	0.0	0.0	0.0	0.0
210000	-2255.702900291014	0.0	-2255.702900291014	-2135.2507258313826	46.06003300334383	0.00341	8.727	0.469	12.054089689481861	29.374695907791953	7.499848190422903	6.075807150271885	8.3108337920846	4.732856349767174	16.176622319003442	6.911362545184597	5.351164111361084	8.607372071050838	4.52079775318639	9.216758283257493	2.538389463894066E-4	7.664164704515167E-10	0.005289761226243347	2.27119168158535E-6	5.987210107423229E-8	3.0034151993333995E-11	6.380747264306984E-5	1.792698854920665E-5	8.032119858591855E-5	6.388766553817175E-11	1.9539349958922733E-8	0.9942919927041182	5	0	0.20958681192111628	-4.416038711352412	-6.7360771188673825	1.5396787979937048	-1.429560227038042	3.435341430001258	-1.8534205797265644	3.032678966343183	-3.5091285575401816	-2.9221572748709312	-1.0975497721780587	-0.6508022846868422	-1.6059938627246773	1.2069293030977068E-4	0	0	0	1	1	1	0	0	0	1	1	0	0	0.26931448016448695	1.1600441048262826	-0.20520673644882864	-0.4157746708660638	-0.10252957568432536	-0.6655606158238895	0.5634776177772889	-0.286922712626118	-0.542775387362229	-0.06747046188692027	-0.7114010431706104	9.338640588083285E-4	1.1769762571645097	1.179445643198769	-0.7687486443737671	-0.2508280860547736	0.37354929352525346	9.208155101684303	0	0	0	0	0	0.0	0.0	0.0	1.5396787979937048	-1.429560227038042	3.435341430001258	0.0	0.0	0.0	-2.9221572748709312	-1.0975497721780587	0.0	0.0	0.0	0.0	0.0	0.0	0.0
220000	-2254.5370903445337	0.0	-2254.5370903445337	-2128.7672366860356	46.06003300334383	0.00341	8.727	0.469	12.993616834029265	31.842832230791238	9.370085938478363	7.937359852819175	10.918475250883338	5.17865901725096	20.004732667409943	8.261901966908894	6.202732475811067	8.140037745290762	8.3242119442834	7.8687537560007	1.1660731307823036E-6	1.6232513884103102E-15	0.022945963811539676	6.823913651701031E-10	7.483494699980372E-11	5.039313706161411E-14	1.756720653793793E-4	1.3625198654222263E-6	5.0497110741454345E-5	2.5261436960794756E-14	4.024481439941978E-10	0.9768253372595915	6	0	-8.14809399213454	-1.9591002867009284	0.4712153271882905	2.2082514469744896	-1.4128119227902025	4.508437098839118	-2.4379029150202256	4.470840796355637	1.0931293324610385	-5.035423709895787	-1.0482217161074812	-2.7965809197306086	1.9212918835552508	1.2837999604357539E-5	0	1	0	1	1	1	0	0	0	1	1	0	0	0.3983067378804214	1.2946608227643843	0.07137078164295757	-0.09457077850269913	0.22430484529983702	-0.5216053404495091	0.8298173927033357	-0.05449666286367042	-0.3411615693612095	-0.06935666921058745	-0.04698311618939242	-0.10325179008618199	-2.112564286145003	-0.30234829801084684	0.10164576638995315	1.926821779270787	0.9492035481938632	8.724642440593055	0	0	0	0	0	0.0	-1.9591002867009284	0.0	2.2082514469744896	-1.4128119227902025	4.508437098839118	0.0	0.0	0.0	-5.035423709895787	-1.0482217161074812	0.0	0.0	0.0	0.0	0.0	0.0	0.0
230000	-2254.5415737576436	0.0	-2254.5415737576436	-2128.2458889588497	46.06003300334383	0.00341	8.727	0.469	12.69949101313762	42.97025416641052	9.353901140349345	9.620242743956911	9.900804410513054	5.297258236868681	19.815236327766684	8.62652240702299	8.825508176651606	5.909187612164404	8.3223986465274	6.927361585711919	1.694237742019842E-5	8.520164277468854E-17	0.9999788147651331	9.826829060719181E-10	9.995999899347117E-11	1.553264390996701E-13	6.335189937584755E-14	3.754308104425869E-8	1.6820627526573625E-6	1.2773467893635579E-13	5.149358612132283E-7	2.007232762147835E-6	6	0	2.1752863208150837	-1.6669821513471883	-1.8289411116849723	2.4677565994060684	-1.5946098841467062	4.0049858830542995	-1.0943231124716952	2.6468924149836193	-9.999565458873926	-4.316257520072295	-1.4190422018811695	-2.5295860399641756	-2.1627476622875466	3.219031317235981E-5	0	1	0	1	1	1	0	0	0	1	1	0	0	0.2570587229348608	1.4760049207220394	-0.048709701476306266	-0.020633694402036964	0.00811281540597445	-0.6173138191140866	0.7019479612608283	-0.1296617337204689	-0.10685700710281754	-0.5079948299219792	-0.16555267987640043	-0.3490241748751509	1.9140989326721867	-0.48229577397590523	-1.6406974909879328	-1.0039924313274404	0.6679222657945707	9.820805957078836	0	0	0	0	0	0.0	-1.6669821513471883	0.0	2.4677565994060684	-1.5946098841467062	4.0049858830542995	0.0	0.0	0.0	-4.316257520072295	-1.4190422018811695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
240000	-2254.075484267817	0.0	-2254.075484267817	-2130.6980983814096	46.06003300334383	0.00341	8.727	0.469	14.483209942711182	36.10946335643992	6.271801692448398	6.459289733487775	12.988124713051894	4.723141472548885	19.519114296361284	6.930561587705578	4.123280419637738	6.749681078279482	3.518728366635625	9.749548330881316	6.535363237004853E-4	8.351110750075923E-10	0.003358266119609349	1.8085438961253494E-6	2.3589457020043232E-8	1.914466633591302E-12	3.36304763084515E-5	6.411531518514756E-6	1.0464875209089096E-5	2.3232227433297357E-11	3.0823731836070266E-9	0.9959358545976701	5	0	3.412829670847597	-2.439286318043052	-8.142651993488393	2.0965538040098206	-2.038892574717318	3.646372913030774	3.6568973934951354	2.9775373798084916	-5.3509387697336726	-3.178977941867309	-1.6445005005979978	5.8972399247909895	-4.028040020229179	4.729455590060634E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	0.7181357848729308	1.6317007151796037	-0.11879059400842393	-0.0893348952702329	0.6091811977262573	-0.40238011421899106	1.0165399471502163	-0.01891341153804358	-0.5382051937370426	-0.0453590025375385	-0.6967545937819076	0.32236670025543235	0.8523520528384281	-0.47202974383053486	0.3697927428461996	-0.19783776515052826	0.9387111611970542	7.0628895935773865	0	0	0	0	0	0.0	0.0	0.0	2.0965538040098206	-2.038892574717318	3.646372913030774	0.0	0.0	0.0	-3.178977941867309	-1.6445005005979978	0.0	0.0	0.0	0.0	0.0	0.0	0.0
250000	-2256.1465443538923	0.0	-2256.1465443538923	-2134.5126470731757	46.06003300334383	0.00341	8.727	0.469	16.57716392853063	31.52492370898438	6.856145051308978	5.417196535314375	9.81878342064156	6.221846872879175	14.667046872933472	7.215221600888373	5.950648134586109	13.691998420660303	2.3331459242925123	8.863744948118606	1.815566153908394E-4	6.592783452348509E-10	0.004327948638706552	8.037497244353585E-7	2.9470869541091907E-8	6.9947581903230694E-12	6.86000424807899E-5	1.1131612177613449E-5	4.3276194186983676E-5	4.642241885355675E-11	7.459709895796681E-10	0.9953666522177967	5	0	-2.7814776774619014	-4.295753877356793	6.040321585689254	1.7217724582283211	-1.5739553502033454	3.519163257456695	2.0539553559073798	-2.707675695794409	-5.082687357776495	-3.1914084302383565	-1.2597029205449328	0.040222017149178946	1.585303106477534	7.265303256012663E-5	0	0	0	1	1	1	0	0	0	1	1	0	0	0.8352778160176074	1.4780301965412763	-0.0476029273767139	-0.28316982806284413	0.3115489614828351	-0.14468147771261985	0.7128550027782845	0.0034446403775912422	-0.18924812148280665	0.6440633400298834	-1.125530726289247	0.2092210903969418	0.2837697505537715	0.5925472238973697	0.4771501303990373	-1.7323047427357405	0.5477141536364115	7.190410514396943	0	0	0	0	0	0.0	0.0	0.0	1.7217724582283211	-1.5739553502033454	3.519163257456695	0.0	0.0	0.0	-3.1914084302383565	-1.2597029205449328	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260000	-2262.304234353554	0.0	-2262.304234353554	-2137.465688131389	46.06003300334383	0.00341	8.727	0.469	12.574748255589459	32.641211343421446	6.098739948885474	6.227277816664502	10.303459698419125	4.282709061069876	11.147530249380232	13.91929235825556	3.9110708184813765	6.552063124852808	3.98666724128905	11.079388294764543	1.1547942165631046E-4	5.92897127376136E-10	1.567987096899148E-4	9.07187843388461E-7	4.670606104993668E-8	9.375017799602085E-12	5.1597293655052214E-5	3.412649160380328E-5	4.452063659012069E-5	1.6485648114829336E-11	2.324675976040791E-9	0.9995965206094666	5	0	3.381267388973345	1.1319972042339854	-2.883180324762066	1.6662529580838115	-1.4150949000767998	3.4381127612033837	-1.1283926977090424	-1.0877473772313584	-1.3592338237230903	-3.121264784402024	-0.7843571481845572	6.615228381054953	-2.6435437209734367	1.3113165606021572E-4	0	0	0	1	1	1	0	0	0	1	1	0	0	-0.22633281349278522	0.7275521318024702	-0.9499413257568291	-0.929084220097904	-0.4255437779554215	-1.3034377422879182	-0.34680553876883713	-0.12474769256012269	-1.3942123067200354	-0.8782435288973192	-1.3750679058515558	-0.3529370381005952	-1.0227614920849868	-2.212367797767808	0.19928726347846432	-0.4009953984014687	-0.48880674808014324	15.768645555001203	0	0	0	0	0	0.0	0.0	0.0	1.6662529580838115	-1.4150949000767998	3.4381127612033837	0.0	0.0	0.0	-3.121264784402024	-0.7843571481845572	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270000	-2258.4825394222325	0.0	-2258.4825394222325	-2132.113830695878	46.06003300334383	0.00341	8.727	0.469	10.636092913165895	26.947733101025467	6.915441397994267	6.364505571953312	9.528113521707922	7.402573541933669	20.027855478170704	8.223907870584021	4.4591249475639225	9.355624015721775	4.148949189290856	10.985230814760339	2.73380322808143E-4	1.7659654369394634E-10	0.11177898617347432	3.7027234872049484E-7	1.3370421804832234E-8	6.798873886075392E-11	1.841752796668356E-4	1.1538002393888021E-5	1.6680052080699958E-5	1.7195525963787457E-9	7.847832889761242E-8	0.8877347760843388	6	0	-6.435347970917695	-1.2602013625838882	7.61309948158285	1.7077374298197818	-1.8196151114544583	2.856377249657313	1.7577873590211106	-4.749811803408836	-0.20058551214372666	-3.265913996095733	-1.396306229176727	3.7992033631922264	-0.5609430694464437	1.0398337946948516E-4	0	1	0	1	1	1	0	0	0	1	1	0	0	-0.04742605552400183	0.8822199142362339	-0.4779224695529015	-0.5609427147893116	-0.1574325180721725	-0.40985154890405706	0.5854448138614533	-0.30463375844787555	-0.9167267179066891	-0.1757016031108772	-0.9888241698107224	-0.015127547162798525	-1.1607457598877793	-1.095538586340758	0.20681200868080596	-1.8906809044439328	-1.024618501347709	11.152673719059338	0	0	0	0	0	0.0	-1.2602013625838882	0.0	1.7077374298197818	-1.8196151114544583	2.856377249657313	0.0	0.0	0.0	-3.265913996095733	-1.396306229176727	0.0	0.0	0.0	0.0	0.0	0.0	0.0
